source,slug,status,severity,score,summary,issues
static,alarm-habit,,Pass,90,cards=14; paragraphs=16; faq=true,
database,travel-souvenir-list-check,draft,Pass,90,results=16/16; avgSummary=286; thinRows=0,
database,travel-souvenir-pick-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,travel-sunrise-plan-choice,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,travel-tour-vs-free-time,draft,Pass,90,results=16/16; avgSummary=298; thinRows=0,
database,travel-transport-pass-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,travel-travel-budget-envelope,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,travel-travel-budget-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,travel-travel-companion-role,draft,Pass,90,results=16/16; avgSummary=286; thinRows=0,
database,travel-travel-companion-wave4,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,travel-travel-note-keeping,draft,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,travel-travel-photo-selection,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,travel-travel-record-wave4,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,travel-travel-weather-pack,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,travel-trip-memory-share,draft,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,trip-after-sns-wave5,draft,Pass,90,results=16/16; avgSummary=149; thinRows=0,
database,trip-alarm-set-wave5,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,trip-bag-weight-wave5,draft,Pass,90,results=16/16; avgSummary=157; thinRows=0,
database,trip-camera-pack-wave5,draft,Pass,90,results=16/16; avgSummary=155; thinRows=0,
database,trip-currency-when-wave5,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,trip-extra-bag-wave5,draft,Pass,90,results=16/16; avgSummary=157; thinRows=0,
database,trip-fellow-meal-wave5,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,trip-flight-when-wave5,draft,Pass,90,results=16/16; avgSummary=151; thinRows=0,
database,trip-free-time-wave5,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,trip-guesthouse-stay-wave5,draft,Pass,90,results=16/16; avgSummary=155; thinRows=0,
database,trip-guide-tour-wave5,draft,Pass,90,results=16/16; avgSummary=155; thinRows=0,
database,trip-hotel-room-wave5,draft,Pass,90,results=16/16; avgSummary=157; thinRows=0,
database,trip-jetlag-step-wave5,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,trip-korean-food-wave5,draft,Pass,90,results=16/16; avgSummary=155; thinRows=0,
database,trip-local-sim-wave5,draft,Pass,90,results=16/16; avgSummary=155; thinRows=0,
database,trip-luggage-color-wave5,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,trip-passport-keep-wave5,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,trip-scenery-shot-wave5,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,trip-selfie-pose-wave5,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,trip-site-line-wave5,draft,Pass,90,results=16/16; avgSummary=180; thinRows=0,
database,trip-street-food-wave5,draft,Pass,90,results=16/16; avgSummary=155; thinRows=0,
database,trip-travel-diary-wave5,draft,Pass,90,results=16/16; avgSummary=157; thinRows=0,
database,trip-travel-insurance-wave5,draft,Pass,90,results=16/16; avgSummary=155; thinRows=0,
database,trip-visa-check-wave5,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,trip-window-aisle-wave5,draft,Pass,90,results=16/16; avgSummary=151; thinRows=0,
database,visual-binge-watch-wave6,draft,Pass,90,results=16/16; avgSummary=182; thinRows=0,
database,visual-doc-watch-wave6,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,visual-dubbed-pref-wave6,draft,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,visual-family-tv-wave6,draft,Pass,90,results=16/16; avgSummary=151; thinRows=0,
database,visual-long-form-wave6,draft,Pass,90,results=16/16; avgSummary=160; thinRows=0,
database,visual-movie-pick-couple-wave6,draft,Pass,90,results=16/16; avgSummary=153; thinRows=0,
database,visual-one-episode-wave6,draft,Pass,90,results=16/16; avgSummary=158; thinRows=0,
database,visual-ott-switch-wave6,draft,Pass,90,results=16/16; avgSummary=152; thinRows=0,
database,visual-popcorn-pick-wave6,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,visual-projector-night-wave6,draft,Pass,90,results=16/16; avgSummary=156; thinRows=0,
database,visual-rating-give-wave6,draft,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,visual-recommendation-trust-wave6,draft,Pass,90,results=16/16; avgSummary=156; thinRows=0,
database,visual-replay-fav-wave6,draft,Pass,90,results=16/16; avgSummary=190; thinRows=0,
database,visual-review-after-wave6,draft,Pass,90,results=16/16; avgSummary=158; thinRows=0,
database,visual-save-later-video-wave6,draft,Pass,90,results=16/16; avgSummary=158; thinRows=0,
database,visual-seat-row-wave6,draft,Pass,90,results=16/16; avgSummary=151; thinRows=0,
database,visual-series-end-wave6,draft,Pass,90,results=16/16; avgSummary=159; thinRows=0,
database,visual-short-clip-wave6,draft,Pass,90,results=16/16; avgSummary=151; thinRows=0,
database,visual-spoiler-handle-wave6,draft,Pass,90,results=16/16; avgSummary=159; thinRows=0,
database,visual-subtitle-pick-wave6,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,visual-theater-time-wave6,draft,Pass,90,results=16/16; avgSummary=159; thinRows=0,
database,visual-thumbnail-trust-wave6,draft,Pass,90,results=16/16; avgSummary=157; thinRows=0,
database,visual-vlog-pick-wave6,draft,Pass,90,results=16/16; avgSummary=159; thinRows=0,
database,visual-weekly-wait-wave6,draft,Pass,90,results=16/16; avgSummary=152; thinRows=0,
database,visual-youtuber-follow-wave6,draft,Pass,90,results=16/16; avgSummary=158; thinRows=0,
database,vital-alcohol-cut-wave5,draft,Pass,90,results=16/16; avgSummary=266; thinRows=0,
database,vital-caffeine-cut-wave5,draft,Pass,90,results=16/16; avgSummary=230; thinRows=0,
database,vital-core-work-wave5,draft,Pass,90,results=16/16; avgSummary=266; thinRows=0,
database,vital-dental-visit-wave5,draft,Pass,90,results=16/16; avgSummary=264; thinRows=0,
database,vital-digest-step-wave5,draft,Pass,90,results=16/16; avgSummary=264; thinRows=0,
database,vital-eye-check-wave5,draft,Pass,90,results=16/16; avgSummary=211; thinRows=0,
database,vital-fast-try-wave5,draft,Pass,90,results=16/16; avgSummary=266; thinRows=0,
database,vital-fever-step-wave5,draft,Pass,90,results=16/16; avgSummary=264; thinRows=0,
database,vital-fiber-add-wave5,draft,Pass,90,results=16/16; avgSummary=282; thinRows=0,
database,vital-foot-massage-wave5,draft,Pass,90,results=16/16; avgSummary=266; thinRows=0,
database,vital-headache-step-wave5,draft,Pass,90,results=16/16; avgSummary=266; thinRows=0,
database,vital-health-checkup-wave5,draft,Pass,90,results=16/16; avgSummary=282; thinRows=0,
database,vital-immunity-care-wave5,draft,Pass,90,results=16/16; avgSummary=239; thinRows=0,
database,vital-latenight-stop-wave5,draft,Pass,90,results=16/16; avgSummary=264; thinRows=0,
database,vital-meal-time-wave5,draft,Pass,90,results=16/16; avgSummary=266; thinRows=0,
database,vital-meds-time-wave5,draft,Pass,90,results=16/16; avgSummary=211; thinRows=0,
database,vital-neck-posture-wave5,draft,Pass,90,results=16/16; avgSummary=239; thinRows=0,
database,vital-protein-take-wave5,draft,Pass,90,results=16/16; avgSummary=237; thinRows=0,
database,vital-scale-check-wave5,draft,Pass,90,results=16/16; avgSummary=237; thinRows=0,
database,vital-shoulder-rotate-wave5,draft,Pass,90,results=16/16; avgSummary=264; thinRows=0,
database,vital-skin-visit-wave5,draft,Pass,90,results=16/16; avgSummary=237; thinRows=0,
database,vital-supplement-start-wave5,draft,Pass,90,results=16/16; avgSummary=237; thinRows=0,
database,vital-sweet-cut-wave5,draft,Pass,90,results=16/16; avgSummary=230; thinRows=0,
database,vital-vitamin-pick-wave5,draft,Pass,90,results=16/16; avgSummary=239; thinRows=0,
database,vital-wrist-care-wave5,draft,Pass,90,results=16/16; avgSummary=264; thinRows=0,
database,wellness-body-signal-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,wellness-cafeteria-pick-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,wellness-condition-log-wave4,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,wellness-exercise-start-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,wellness-eye-rest-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,wellness-health-info-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,wellness-home-workout-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,wellness-late-night-snack-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,wellness-meal-balance-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,wellness-outdoor-air-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,wellness-posture-check-wave4,draft,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,wellness-recovery-day-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,wellness-rest-sign-wave4,draft,Pass,90,results=16/16; avgSummary=171; thinRows=0,
database,wellness-routine-break-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,wellness-sleep-alarm-wave4,draft,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,wellness-snack-choice-wave4,draft,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,wellness-stretch-time-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,wellness-walk-choice-wave4,draft,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,wellness-warmup-style-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,wellness-water-reminder-wave4,draft,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,work-after-work-switch-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,work-calendar-block-wave4,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,work-colleague-help-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,work-deadline-buffer-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,work-desk-focus-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,work-document-version-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,work-feedback-read-wave4,draft,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,work-handoff-message-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,work-idea-share-wave4,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,work-lunch-break-wave4,draft,Pass,90,results=16/16; avgSummary=166; thinRows=0,
database,work-meeting-note-wave4,draft,Pass,90,results=16/16; avgSummary=163; thinRows=0,
database,work-meeting-question-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,work-mistake-recovery-wave4,draft,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,work-project-start-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,work-remote-routine-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,work-task-close-wave4,draft,Pass,90,results=16/16; avgSummary=165; thinRows=0,
database,work-task-priority-wave4,draft,Pass,90,results=16/16; avgSummary=167; thinRows=0,
database,work-urgent-request-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,work-weekly-report-wave4,draft,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,work-work-message-wave4,draft,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,workplus-after-meeting-followup,draft,Pass,90,results=16/16; avgSummary=295; thinRows=0,
database,workplus-approval-line-check,draft,Pass,90,results=16/16; avgSummary=283; thinRows=0,
database,workplus-cross-team-message,draft,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,workplus-document-version-rule,draft,Pass,90,results=16/16; avgSummary=286; thinRows=0,
database,workplus-handoff-risk-note,draft,Pass,90,results=16/16; avgSummary=298; thinRows=0,
database,workplus-meeting-camera-choice,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,workplus-meeting-note-action,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,workplus-new-tool-adoption,draft,Pass,90,results=16/16; avgSummary=295; thinRows=0,
database,workplus-office-seat-preference,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,workplus-office-supply-refill,draft,Pass,90,results=16/16; avgSummary=283; thinRows=0,
database,workplus-quick-question-timing,draft,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,workplus-quiet-work-block,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,workplus-shared-drive-rules,draft,Pass,90,results=16/16; avgSummary=295; thinRows=0,
database,workplus-team-calendar-check,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,workplus-urgent-task-triage,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,workplus-work-chat-threading,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,workplus-workday-wrap-up,draft,Pass,90,results=16/16; avgSummary=289; thinRows=0,
database,advice-request-response-cvzX,published,Pass,90,results=16/16; avgSummary=201; thinRows=0,
database,ai-prompt-detail-style-3PJK,published,Pass,90,results=16/16; avgSummary=256; thinRows=0,
database,apology-message-style-XOIx,published,Pass,90,results=16/16; avgSummary=231; thinRows=0,
database,apology-style-FGmQ,published,Pass,90,results=16/16; avgSummary=277; thinRows=0,
database,app-permission-check-style-_rQV,published,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,appliance-manual-keeping-C-Gj,published,Pass,90,results=16/16; avgSummary=191; thinRows=0,
database,appointment-planning-style-DEG8,published,Pass,90,results=16/16; avgSummary=164; thinRows=0,
database,autumn-sentiment-type-wgf_,published,Pass,90,results=16/16; avgSummary=168; thinRows=0,
database,bakery-tray-route-A21b,published,Pass,90,results=16/16; avgSummary=263; thinRows=0,
database,bathroom-shelf-order-jmdC,published,Pass,90,results=16/16; avgSummary=253; thinRows=0,
database,big-purchase-decision-style-k4As,published,Pass,90,results=16/16; avgSummary=259; thinRows=0,
database,birthday-care-style-aKhD,published,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,birthday-message-timing-JMAE,published,Pass,90,results=16/16; avgSummary=273; thinRows=0,
database,boardgame-rule-reading-2OC3,published,Pass,90,results=16/16; avgSummary=281; thinRows=0,
database,book-bookmark-style-pHPe,published,Pass,90,results=16/16; avgSummary=256; thinRows=0,
database,bookmark-save-type-ecFP,published,Pass,90,results=16/16; avgSummary=190; thinRows=0,
database,brain-opinion-mbti-lO1Z,published,Pass,90,results=16/16; avgSummary=203; thinRows=0,
database,brand-switching-style-9L8v,published,Pass,90,results=16/16; avgSummary=269; thinRows=0,
database,browser-tab-control-unzW,published,Pass,90,results=16/16; avgSummary=162; thinRows=0,
database,budget-rounding-style-Zllz,published,Pass,90,results=16/16; avgSummary=246; thinRows=0,
database,buffet-first-plate-_yYp,published,Pass,90,results=16/16; avgSummary=233; thinRows=0,
database,cafe-order-decision-kgRg,published,Pass,90,results=16/16; avgSummary=298; thinRows=0,
database,cake-cutting-style-test-G9Ge,published,Pass,90,results=16/16; avgSummary=295; thinRows=0,
database,calendar-blocking-style-qPuE,published,Pass,90,results=16/16; avgSummary=276; thinRows=0,
database,calendar-color-type-jLKH,published,Pass,90,results=16/16; avgSummary=272; thinRows=0,
database,canceled-plan-response-xyfb,published,Pass,90,results=16/16; avgSummary=158; thinRows=0,
database,cart-abandon-style-N3j0,published,Pass,90,results=16/16; avgSummary=212; thinRows=0,
database,cart-hold-style-Z3Mt,published,Pass,90,results=16/16; avgSummary=169; thinRows=0,
database,challenge-participation-style-test-DcIo,published,Pass,90,results=16/16; avgSummary=209; thinRows=0,
database,character-immersion-2WfA,published,Pass,90,results=16/16; avgSummary=170; thinRows=0,
database,charger-borrowing-boundary-zghP,published,Pass,90,results=16/16; avgSummary=272; thinRows=0,
database,choice-fatigue-type-jPIl,published,Pass,90,results=16/16; avgSummary=193; thinRows=0,
database,class-question-style-s5Wm,published,Pass,90,results=16/16; avgSummary=181; thinRows=0,
database,cloud-file-organization-ntHx,published,Pass,90,results=16/16; avgSummary=292; thinRows=0,
database,club-activity-style-rUMo,published,Pass,90,results=16/16; avgSummary=291; thinRows=0,
database,compliment-response-style-XxQq,published,Pass,90,results=16/16; avgSummary=171; thinRows=0,
